688887797400064883,14618207765679027446
12619136877521696747,13338995258908623782
3362207602719649306,17639761704381923973
418055321255916957,13033934644067648645
17687831904144229417,2131051001195660090
3189512044031605200,8095035410407136407
2179728509922041255,7475796302047750255
330218664808133167,11730316046892159288
17432507497509284284,9682263551091314890
6547270025484453566,821815689804682862
9824328965936310105,17926959758489141272
8186286046694287256,15822258303983944830
4904489829831939102,17267715421718830279
1610503931634627784,16656627138751621891
3845372585207033600,13591249996682287169
12765652114042880346,16665241787713958186
5610426576301733159,7845402441010530683
17628521882601105344,6147263701664896591
411545911336408723,14168213974693970760
4433792086791992452,12093209654858379620
884324464499549863,14528254767940434208
1757955501493522623,15344539444557827798
6073427235499931829,7065736853618904742
14804364875532086925,18325530442232474212
1545971439907712505,17087301046206683667
17988171368708324646,16917032236394753220
3518213561388685911,2724982100480827850
12066693492243889946,13687116038325693994
1514740746949743577,12101342840473045291
5475702256333338608,17213959942210337231
15022516483463887988,12243688604892824998
18253922174289337537,1994982433149604539
17387849963310894470,15700649418238078406
6685088744630617603,2680341219688715486
6399863030001451219,9152606044473084899
17505028348458655299,13265098164742147614
17825640619683906168,13916821221107947105
2836562521966454050,12656504769829479614
4513455946500131332,10062574112825683974
1785041268784306245,2115881104752683933
13418955920095548698,7320368180349469461
4185772391594537787,10888940161571436118
8493805501570419243,12967953402503554320
1660620199231758654,13422762845316493990
13067458425881662093,726155087334503432
7223830865185032510,1694276489651247359
11016213466576598127,5107086375987795295
302071662361896497,14436779441849682787
14149073454790959040,10555502039468581152
12184688475039585641,5897019064315523696
2054137467690374394,16178150762552337634
1703687119399531899,11520685028637118419
11330116073358459518,12881107132682570497
15997959501803687308,8473096727325235797
15966465895529537944,596877865727545575
15889799745994175435,6322171154270386434
15048016447776433164,15637077212292014802
11528809075557137178,6460952235294371364
10554604716834511512,13451474369610997711
13894072618728467869,1228925026177718139
16622489556979317448,11675850128532635514
12169625237036286211,7394683576529021281
2598781402393961287,3256975714428085373
18172785081335749546,13135681362839461877
17513893163051300464,2109983672529600768
3680315991050482722,7138860701571715176
4476410510803425458,13473579206901009088
13586281789661550729,7929862901549786922
7297890032303931545,14868869063917676862
11468733530947486202,6574183308090411756
18316782012194140572,2504806633862706410
9330225862013201137,9240293780913253880
7185191679884811281,10906885267186946241
6251220779914487004,289731521793569520
13746966202592257230,3968882084410386277
11776308027786532564,4813797716180159694
13769817678434323657,676873202001216504
10282896321179719261,3307245447664449532
11202427607242843450,1498223487437471430
4884848481819857214,6644525268361143254
7920612788424933154,10864556178599222984
14817507386612485242,8004535148886997166
15521842262834097818,10652981430292315382
14959120494066999835,349405036241058842
3729336670294211009,13415816476400717144
13418997167674869443,9269029319752188652
4742357578699165835,1742221984459110460
9209410193815792168,18136307229774484948
12259224963873391545,581215576797740251
13987726643646210496,8535158254661622371
7519764799458943331,510400521159864144
11120213741114151862,18160470232418353983
16553561734118712456,2769520954929689533
12795637314608009534,3007953188838918024
16614505898629058534,10065530944059742811
8603032288330960656,9109436239727861302
3745064153327200138,17225143675261781531
2065313524033237567,13672561579638447492
9464632933063716752,2830076999624116340
11963907561372743579,5843194970876517395
16853608717334760311,2025478786837177559
11543008454808799890,12550261278359249053
16112847450527442291,5083117842684483926
582920312238151482,8188182309215773763
17960340450748419953,6396652501615450247
6248104608108087543,17966755770047313656
2565096691103582768,7223213279633871524
8357679341498961809,3839236584140932801
3925484949540239729,13157803193291680374
18235806907030212496,9368153686924834480
13368586376059178391,13239237602711917734
10303214014836316389,2009156172591622507
6512852178857207534,16739357015687701759
11925412200855811513,6475435262095235977
8986501631516270029,10393967049869520493
8726211129676135462,8314870127929183556
13850823192258888824,2852488063488944194
17813266679908727299,5223217806611491224
9897958228523324671,11231130049970133855
260908608972563848,6828022825190939016
8284090459061184791,16131500220353113208
16768165171237001287,7014988170138209486
11786995988712022782,4120339056427842717
14325606338597641781,4886263807235613255
431866514802967392,998744549080235873
3223619330750632047,4288234962750610986
11020183067938569059,10520742008295091958
11101027630635623282,4336196339052109283
10096442527076428972,5355167760793829471
15413262118288339741,5972226128010586114
10666687300856949201,5643998941525802567
13383258022672682365,7843149170714639269
2134575851330251207,12120776091786833087
13292881732470097071,7707313250161180154
2450519017325344208,12646346089613935956
3945921270374939598,12814514952741968487
10736435256983999527,7305009592416847736
13789714636327960085,3540924073779066056
15391799072716740622,14507587541947830003
1142594861787363255,13478252239720684219
6437596903030788145,318316357805277380
1680072825240883111,1437002061247692536
4705804746263018660,13196672865372018302
2922852978417453763,931934755893175560
12766356109377891105,9126453713460826389
6386950877140170582,9798246114823059893
5121506224319182958,11176269192881729241
7653644590223539872,15670042178736316075
11852893737669785207,1529772688345440085
15897057853281854887,9785608069877607095
7420488231982822317,8750390630739122240
2552864837598728366,15140357566720342644
5405150968364445388,14719620158815393664
5409803492659521437,7893453712616398126
2474773175118182800,3688698819334573924
5472858910674677060,2549385637098163152
8128639257152497595,18090845443105282736
3451878991992736335,15464399676904463486
4149437867957885210,2142536677488134501
12097357923285521853,17854940648581607056
14660484727049207949,4565454961936770336
13005074092454105797,17781166472187496097
3971369073217009124,4075212304003629504
1934320302456631693,12989152460574364541
14336314482948134102,61560786926877195
14921343184377733789,11720435733912973929
1071481737058285684,16343712828568185266
16668201874751995392,6418600698235594743
17617038280220523835,8674661101062606047
16721377753423555144,1892094782876569100
12350216557062486987,12766918120490295431
12674958083873387747,5366270878642775646
1698263017519729470,17376169877943397967
12479394272987095144,17849438818258337910
14795359037358146238,10343475599576165192
12099506685206273033,3235684701146342841
13132541452423821329,14221605225157658518
6684239784232920228,6494747919445848298
11417232407831900686,8847981079288526918
1846312092312080040,17085470410755042894
2488323751601277808,8830636429490033391
8425732868447925824,6826834359242807960
6760840883348820799,17389325555140316157
4171997437398132699,635077374681152536
7584529846860707571,14883066106734194519
13828093542048205814,16039694048581104892
9516277164747004589,4649927561175696631
945301728708380400,5708283240758757596
3614002156329875091,11166468998921265443
7806382752290887605,9139244815747785966
10796142513574768320,1243872046627736709
4056522291666556623,8544668014791841997
4825206763456817560,13576117928348806267
2494661084969330313,15178757725564276820
5437538211284641344,14139545668672555857
10376353911777652996,11513400213412400307
7494034084286492228,15848881183569132664
15253649132236508265,11125214278452807449
4674029210530951846,2484241460325530045
239445589984189481,2865346397938895089
3691079198716072970,9725847978702064364
7453328319633952967,15875329028678429535
2634712644807817876,4818191820350958114
15630876269740235064,13396673260697819930
4154856976506886111,11545463550663775545
587261633226596823,4576117296298891717
7912682402389185656,7256406660439847930
16196518161832016399,12259753064749704929
12581560973702166880,11482881867913763531
14181700921829621254,4177679243849880558
5304894816580401270,11162416187487746951
1639391189781353842,5208536943602546973
14434947244446871269,12248558479384651174
12554025514565615183,17583183444020228180
12702801168730979313,3469671970063395461
17690700217728060911,3748884778726053853
5833678832967191026,8967300478096745650
4482286054030020216,681205172495925865
6475424217763280692,17361761469742793211
6642102999761918113,12222301897854930070
8852564047947539280,16270677894760693851
17764586374293021802,14469565320644933120
5896619950899383985,14059076609947432901
6731437278835614914,940441298401323252
18355478351665727557,8566367698603068643
17792811550826860112,1344820634231612734
6390800246995826382,11664122190720815970
17059503388474267234,9927287938568500648
3821132367671348837,13218611066524391282
3462872015674166884,15024012389139466746
11645197761248133315,8546761222719200074
12724451915082945716,13692157246202238874
747626964055718590,11876188980927652838
6377077056962486382,18180758685465916785
3542233665283330779,14085737333830398777
18409242300104350674,15371468025985447766
15469030552368812482,6948312849520716503
15327756399503078310,16383310853015589718
5207258590873291896,10466213962197651365
6508398452220737679,1823025511865230389
1625696463567768196,9287466532642796889
1138162386799669176,4194041008114314992
2092197177932837054,17896763668903428408
2229007678311536239,1095115257383420634
7863049135162811460,14060662588229008940
17027818398531662692,10740491109685671567
15119737683746894581,9409744206602643871
13868204752558768137,1427527295532316274
1839241038245266119,6166152734299059669
9017381846463081038,18094388347269455028
10453068656912466038,1532027015005108420
7788168546549257944,10313921019487759594
17249221231230298545,5466360807599870748
7391579441188681100,14086308763633096160
6906325230350119428,9422110045672712944
1719257974534107744,14022116264757839718
7571358066073528730,13049629691071467541
2096974610077931729,16356772989289949579
738469478393145355,2419385114887350679
1956298025132157467,18279453242801762424
5095564621261253722,726636543270760104
10781319796577837034,5366992556400752005
8464505871402563405,209604501827960170
1894855318320648878,6264636580853658475
15980431625048398640,168870330103835134
2489469720086627352,5634004313143603520
8048257756683753437,1953396937134974856
1153021906319930960,7916384635640273328
8019129572797078202,14882056333381097466
13453821075884413651,14111727155583504700
10210696689460576197,5571328751181156254
7094088423694442792,5234667379861805301
1652231980858601017,5835787752923727079
11158877795297857620,17456567089455491416
5740447686748193369,8822160041756606360
13251099674052651770,6714122433160882749
14038345732948111823,12473733965122510278
6737894702468157615,3968050338343748017
307134940666635886,12988823638927274937
7110605580572932042,7092189142318435122
14238473955740247714,18216409157702630499
2097775667376503933,16489077073346602123
897684007858716873,7389416112030087062
5907487133287075659,3431460953686816682
13812679335635386587,12234438724001972090
745307960620506247,17472577688979780603
14658705404336431277,18360226567935544846
17351652659473572067,12525246093988621980
6830859972095273915,7171437253255100415
1988293365528427896,17402760451956572762
13060949448109907758,8734014406346720997
8065821075974878384,4743771008242678753
3921524677212757228,987223216046009365
8759306265534527276,17830988236683490996
3572077760366395797,899896368781366638
1288823605902347131,9955537968724783419
4960849136294110962,5754123286360493389
6251195778411279571,9237165675755707202
11948850867364651486,125393153264285209
5085435641408294489,5314784317961491984
8372164711556456892,9957803919250316034
17690085306656809601,926352387227851147
3150095864107821282,14523584126235930583
1620126533760190989,18438225205917669745
12882453053591698588,5430627491930215034
5936968868080690202,17947043955127588957
14818097498965420724,17792327147850676417
8199136507386282191,2977409905994339510
3825609685982802212,2802082004744044635
4648578769465265788,11841123454815603624
157803940925652731,17140631044071345524
6877781026021954710,8298639444117648905
13693204986719782915,17591504315780058570
13638818624856900365,6536035571992958648
1143653335217238572,6538252974487121547
15820595835040046395,7188049632741804805
16246949603592121970,17369002938245795610
17728790159167866233,3915368449927181113
14369772731000651063,3119548557546157429
10985065387509223042,1426329514932228858
18223470274957747709,15723461791644991649
4032971949924611616,10935701082654343911
3545897862528142588,2583449027019189602
2007248335709364895,8586353974263727390
7672151461129146701,8754822740324464404
17558068931771460606,17089333299623725576
10817333772679299814,15825688640364582155
2110293142848097622,8961469531470883309
18023882966203629457,15855766667211359268
2416308582542448730,2646337882459636260
16422107797207113049,18377324411723854133
17043778853911986661,14542851832642159149
8230486753142380043,605766378489156228
10531425854197073298,12691647134808841577
4606497276034041578,9250553964072924971
5222024805872291168,2065709593784148733
17379202371638230220,17321338383882339613
16775963564692283983,16271593803271812411
5132728900171672603,13506004173643394788
13076540555675589947,18039262427577267078
10404227461163386994,4374139708994067442
7189979305933586942,10484634909767102830
1845804051771114972,11261686567763249019
7371284537292064708,11438958635918339816
15964685424100702830,16308249853606680006
18055303138913681105,5723640187615761205
4501475525148111046,2049064883574224994
7726621944048020065,11655143468588880309
9708298675778009690,2975884210993193140
11300688604393107239,12713883697441262410
11086843392134309781,16391018810649116798
15201588940671639066,1694128992536776285
1568252190217543136,7532003217146254272
10600228272405070842,12430928823467960856
15482013178281322915,13131250579035449668
6232472951329812329,1908343972766448409
11447221841669998470,17884184237700893675
12249244511958039825,7653162991045459627
13196278421702780783,14548940298182048428
7174007642477832745,9356202169759746747
11589893350604579317,11461771932978722692
75016283365244419,4926155983325574117
16325103100734754932,1902926258698697939
3561612471634638896,17996913586250341886
10313482987098174611,9897233183992518510
11790472959178088551,4980824725526853770
16113141113784175866,10172055247174647916
9682080595437766201,16223025001607463503
11303901498424194897,12379144472488174811
17730933631723414991,415887198671393403
8042491262939204819,8261165178566270498
12736019791025442676,10724698837356532433
17122541485260861731,5903346114101144472
14426009159458216506,15024368260921505294
640639786471900580,9997736441492769622
9161359991204091591,9203766192763496753
10729578872079417530,9595156549349455628
189431219515288242,12979697060209027814
11738907130251153127,5184579441680854648
11996482603312562587,17307904154223939157
1597368359199135446,15118230595728284893
9749099697384303790,15413938016317013420
13272411281650138180,14515588965841088423
4199971238494464628,1829625544406476313
2697105027262457790,6387350494198502028
17071072485420789228,10064359965338192545
5971827610159622341,6800884822375533112
5637836382757671213,13519684118146898032
17842515923164876490,4818915725387190242
8208568058711110832,15419871193266500734
17699401491862560478,2189111249626348403
11449470068250033411,8580792587356814042
4510291161937480763,13079656131493897704
14720458572764744495,4496471394643066218
11118008071897083996,12536885633519436924
14907166955441321068,6050724052102505564
6139890519850700779,3277397651056881633
13045038247514377899,4508976449805677721
2467106056575446083,6211593602133769602
2130682185420593122,9394677613268618623
1575756132191595130,15843435862611226367
7392964511129811231,6966839028209703859
17358983777488978699,13428071232959125350
13719370113236164614,14013546380030528207
10124937713239521940,7750982026774570724
17094022077740538276,11389141213796998007
